"GEOID10","pop10"
"421010040021013",75
"421010040022004",101
"421010040022009",133
"421010040021000",105
"421010372003001",59
"421010365021007",494
"421010348011000",590
"421019802001077",0
"421010331024004",132
"421010329005008",83
"421010329001011",156
"421010329001000",0
"421010329001003",152
"421010276001000",365
"421010167024004",59
"421010166001003",34
"421010133002019",45
"421010144002030",7
"421010002001034",205
"421010016001008",0
"421010373003005",0
"421010373003011",0
"421010039022012",0
"421010125003018",0
"421010349002007",433
"421010349004009",46
"421010349004004",74
"421010349003005",82
"421010349003008",49
"421010349003011",0
"421010349002010",136
"421010349002006",135
"421010365022000",74
"421010382001023",0
"421010379006015",0
"421010379002001",30
"421010379002004",126
"421010379002007",137
"421010293002027",0
"421019807001100",0
"421010268001000",100
"421010264002003",125
"421010264001002",134
"421010265001005",73
"421010265002005",151
"421010249001001",347
"421010249001004",168
"421010265005005",120
"421010277006007",58
"421010249002004",0
"421010277005005",83
"421010265001002",173
"421010265004004",104
"421010267007000",69
"421010267007003",44
"421010265004005",0
"421010267007002",71
"421010267006007",144
"421010201013003",261
"421010201012005",45
"421010203001010",0
"421010201011002",117
"421010200002004",0
"421010203001007",97
"421010203001018",57
"421010289023006",203
"421010289013001",191
"421010289013004",59
"421010366001067",15
"421010157001001",69
"421010157003001",17
"421010161001013",63
"421010161001042",52
"421010161001022",14
"421010157003036",12
"421010157003038",7
"421010161001046",33
"421010158001004",42
"421010160005011",21
"421010160005014",82
"421010158001008",90
"421010184002012",83
"421010184002026",129
"421010184002018",103
"421010184002025",0
"421010180023019",65
"421010180024009",48
"421010180021005",94
"421010379001005",145
"421010180022001",26
"421010379004006",0
"421010341003004",71
"421010340002009",32
"421010338001003",655
"421010337024007",89
"421010292001020",133
"421010289012004",4
"421010105001011",0
"421010125001041",243
"421010292002021",663
"421010011011009",0
"421010003001034",0
"421010003001000",0
"421010125001032",0
"421010205001011",0
"421010376002012",0
"421010376001012",0
"421010025004009",289
"421010376001046",0
"421010360001002",0
"421010361002013",76
"421019803001022",0
"421019803001027",0
"421010361001015",289
"421010363022002",325
"421010362012002",0
"421010362021002",630
"421010363012005",51
"421010363021002",95
"421010363032007",99
"421010363032002",148
"421010363033002",90
"421010363011018",0
"421010362031000",0
"421010373003007",0
"421010239002006",0
"421010125001052",0
"421010088023005",1028
"421010331014006",106
"421010331011009",176
"421010331012004",165
"421010330006001",77
"421010330003004",110
"421010331012000",195
"421010330001002",43
"421010331013000",88
"421010331013006",89
"421010330001001",48
"421010330001007",140
"421010355003019",59
"421010355003018",0
"421010355002006",46
"421010355002005",41
"421010355002018",50
"421010355002025",103
"421010355002023",37
"421010347012015",395
"421019803001052",0
"421010369002012",0
"421010139002006",4
"421010019003013",28
"421010015002023",84
"421010056001016",20
"421010088011001",135
"421010077002002",91
"421019809001025",0
"421010353013002",123
"421010119004006",42
"421010033002018",0
"421010062003002",168
"421010062003003",181
"421010062004004",134
"421010062001005",199
"421010062001004",175
"421010062002003",148
"421010060003000",146
"421010060003008",44
"421010061001009",158
"421010067003005",152
"421010061001005",140
"421010067006011",0
"421010067007000",4
"421010069003004",0
"421010069003008",103
"421010067006004",0
"421010067001001",0
"421010260001000",58
"421010260002001",129
"421010263012002",33
"421010260002007",79
"421010260002005",105
"421010262002004",116
"421010139002035",24
"421019800001189",0
"421019800001235",0
"421010140001014",2
"421010140002011",13
"421010135004012",41
"421010140001025",84
"421010140001023",99
"421010133002017",107
"421010038003007",62
"421010038001007",52
"421010038001009",87
"421010039024006",112
"421010039013014",130
"421010039024015",100
"421010039022011",83
"421010188003005",86
"421010188003000",79
"421010190001004",169
"421010190001002",185
"421010190005006",0
"421010365011020",34
"421010276001006",93
"421010282003000",150
"421010276001008",39
"421010272003001",220
"421010269001006",177
"421010271001005",35
"421010271001006",117
"421010271001004",185
"421010271003001",88
"421010271001011",47
"421010271003002",0
"421010275001006",154
"421010275002004",147
"421010274012008",71
"421010175001001",6
"421010198003000",131
"421010383001019",0
"421010383001024",83
"421010383001032",14
"421010175001018",0
"421010174001011",69
"421010175003008",46
"421010175004004",120
"421010001002007",2
"421010367001023",0
"421010009022013",13
"421010358001001",100
"421010365013008",58
"421010359001007",113
"421010359001010",42
"421010359001004",0
"421010315021010",140
"421010333003021",35
"421010332001006",107
"421010315015000",180
"421010315015002",137
"421010315011004",192
"421010333001016",88
"421019802001043",0
"421010347023005",69
"421010305024000",137
"421010291001005",296
"421010305021003",40
"421010203001022",76
"421010203001017",34
"421010199003004",114
"421010201011014",0
"421010200002013",180
"421010200002012",0
"421010200002015",104
"421010167011001",0
"421010167022005",135
"421010144002047",65
"421010144002013",15
"421010157003019",135
"421010157003016",0
"421010157002002",94
"421010363031001",7
"421010157002007",123
"421010157003033",0
"421010144002004",100
"421010157003037",0
"421010144003011",75
"421010144003014",96
"421010367002000",103
"421010144001007",13
"421010144001005",61
"421010142002025",44
"421010142002026",77
"421010142001009",17
"421010379003003",0
"421010379003000",0
"421010294002003",51
"421010294002006",121
"421010294002011",76
"421010289012000",83
"421010191001007",0
"421010383001033",0
"421010383001031",0
"421010195021001",0
"421010195011004",73
"421010195023004",129
"421010195011014",91
"421010195021014",0
"421010195023002",0
"421010195013008",5
"421010195023000",184
"421010195022012",75
"421010383001051",0
"421010161001031",13
"421010161002022",53
"421010160004003",52
"421010160007005",83
"421010160007008",98
"421010160002004",80
"421010160002006",98
"421010160007013",116
"421010160003018",129
"421010158005009",195
"421010357012002",342
"421010359001014",51
"421010359002025",34
"421010355003007",146
"421010355003014",35
"421010355003017",176
"421010355001011",170
"421010373002035",0
"421010333002005",75
"421010351001010",110
"421010094001003",0
"421010105001009",19
"421010136012007",22
"421010359002018",55
"421019807001096",0
"421010372004016",0
"421010376001047",2
"421010204003019",0
"421010376001044",0
"421010367001069",0
"421010367001075",67
"421010367001067",0
"421019805001017",0
"421010367001081",0
"421010367001033",0
"421010367001036",187
"421019807001037",0
"421010353022014",44
"421010348032002",208
"421010348032006",283
"421010348032008",246
"421010353012001",177
"421010352003001",181
"421010352003005",83
"421010359001005",67
"421010038002006",0
"421010125003009",0
"421010125003010",0
"421019800001224",0
"421010122011006",0
"421010381002064",0
"421010252002006",120
"421010383001040",0
"421010344004001",58
"421010347022000",40
"421019807001102",0
"421010340001009",28
"421010355001000",71
"421010036004001",161
"421010356022022",28
"421010346001017",10
"421010346001005",0
"421019804001010",0
"421019809001108",0
"421010055003014",111
"421010060001025",0
"421010039022020",0
"421010063003006",66
"421010040013003",0
"421010262004018",107
"421010254004004",88
"421010254004005",64
"421010263014004",52
"421010263012005",71
"421010262001004",135
"421010263014008",64
"421010264006000",136
"421010264005004",73
"421010263023003",110
"421010255002016",49
"421010253004004",102
"421010072004000",105
"421010072004005",147
"421010073004010",155
"421010071021002",135
"421010071022002",178
"421010071012000",94
"421010071012002",97
"421010086022001",162
"421010086021007",46
"421010079003002",207
"421010079004000",324
"421010086021005",13
"421010086012004",132
"421010086021004",0
"421019809001012",0
"421019809001011",0
"421010091002010",7
"421010369001016",0
"421010136022000",110
"421010136022010",60
"421010136023004",132
"421019800001196",0
"421019800001193",0
"421010134011002",0
"421010021002021",82
"421010031002001",65
"421010031003001",121
"421010031002000",82
"421010030014001",140
"421010030014000",186
"421010037012001",121
"421010039014014",79
"421010039013004",90
"421010039014016",13
"421010039014008",112
"421010039014009",12
"421010039013002",136
"421010039013001",131
"421010038004008",88
"421010215003006",69
"421010215002013",107
"421010213005002",86
"421010214004009",0
"421010215002026",25
"421010214005001",131
"421010214004004",83
"421010214001013",10
"421010214003009",9
"421010213002001",76
"421010213002000",128
"421010190003014",204
"421010190005004",0
"421010190005015",19
"421010382001015",111
"421010050001026",0
"421010050001013",0
"421010050001045",0
"421010050001050",0
"421010050001059",0
"421010050001064",0
"421010263024007",229
"421010264007004",187
"421010263022007",132
"421010266007004",177
"421010266008004",135
"421010266003004",132
"421010164003003",56
"421010376001020",0
"421010001002013",0
"421010367001047",0
"421010305011000",134
"421010305011006",116
"421010305013003",168
"421010305012000",199
"421010307003013",133
"421010307002000",0
"421010306007013",29
"421010307002006",131
"421010307001005",75
"421010287002001",5
"421010158002008",10
"421010345012002",231
"421010365021008",105
"421010100004017",0
"421010122031002",1120
"421010139001005",84
"421010379003019",0
"421010379006013",104
"421010378002015",0
"421010379003017",0
"421010379003008",0
"421010277005000",97
"421010267005008",49
"421010277003002",29
"421010267005007",101
"421010279011003",43
"421010279014001",186
"421010279014007",0
"421010279014009",103
"421010279014010",71
"421010245003001",92
"421010279022008",53
"421010279021009",123
"421010279011002",45
"421010277002005",146
"421010278001000",0
"421010278001005",142
"421010278001011",70
"421010167023002",106
"421010167022006",27
"421010167021006",35
"421010167023018",42
"421010167024001",145
"421010167023005",0
"421010165002008",0
"421010153001000",607
"421010360001040",106
"421010355001016",103
"421019803001039",0
"421010359002006",40
"421010360001017",56
"421010308002003",183
"421010338003009",33
"421010308001005",101
"421010308004010",128
"421010338003007",62
"421010338002002",77
"421010338003008",36
"421010338002007",55
"421010338003001",42
"421010338001005",37
"421010310002005",108
"421010310002003",148
"421010310003000",86
"421010309001006",132
"421010309001010",261
"421010311014003",201
"421010311014002",191
"421010311011003",212
"421010311014004",214
"421010311013002",189
"421010311021005",198
"421010311021004",212
"421010311024009",141
"421010311013004",53
"421010192005008",96
"421010192006005",159
"421010176023013",95
"421019809001028",0
"421010036003036",25
"421010131002000",132
"421010366001066",51
"421010171003022",137
"421010362032002",202
"421010365011006",98
"421010258001003",23
"421010183004005",60
"421019809001226",0
"421010366001059",33
"421010366001046",0
"421010367001060",0
"421010001002001",34
"421010367001041",0
"421010366001061",0
"421010001002047",20
"421010001002048",0
"421010367001051",0
"421010366001031",0
"421010367001055",0
"421019803001043",0
"421010352002010",61
"421010349001012",0
"421010029001023",0
"421010029001009",0
"421010029001008",0
"421010064003004",0
"421010023001006",0
"421010369002033",0
"421010078002003",5
"421010011011003",0
"421010009012006",0
"421010004022027",3
"421010125001011",0
"421010125001008",0
"421010108001003",0
"421019800001160",0
"421019800001148",0
"421010378002056",0
"421010378002080",0
"421010098011005",39
"421010378002063",4
"421010173002022",0
"421019800001023",0
"421010122012002",305
"421010122011000",0
"421010207004003",45
"421010198001004",18
"421010369001015",144
"421010090002002",0
"421010090004004",0
"421010090004005",0
"421019808001016",0
"421010090003015",0
"421010369003020",0
"421010033002037",13
"421010031006002",43
